t,Z,Z_std
1,1.0,NaN
2,0.0,NaN
3,1.0,NaN
4,1.0,NaN
5,1.0,NaN
6,1.0,NaN
7,0.0,NaN
8,0.0,NaN
9,0.0,NaN
10,0.0,NaN
11,1.0,NaN
12,0.0,NaN
13,1.0,NaN
14,1.0,NaN
15,1.0,NaN
16,1.0,NaN
17,0.0,NaN
18,0.0,NaN
19,0.0,NaN
20,0.0,NaN
21,1.0,NaN
22,0.0,NaN
23,1.0,NaN
24,1.0,NaN
25,1.0,NaN
26,1.0,NaN
27,0.0,NaN
28,0.0,NaN
29,0.0,NaN
30,0.0,NaN
31,1.0,NaN
32,0.0,NaN
33,1.0,NaN
34,1.0,NaN
35,1.0,NaN
36,1.0,NaN
37,0.0,NaN
38,0.0,NaN
39,0.0,NaN
40,0.0,NaN
41,1.0,NaN
42,0.0,NaN
43,1.0,NaN
44,1.0,NaN
45,1.0,NaN
46,1.0,NaN
47,0.0,NaN
48,0.0,NaN
49,0.0,NaN
50,0.0,NaN
51,1.0,NaN
52,0.0,NaN
53,1.0,NaN
54,1.0,NaN
55,1.0,NaN
56,1.0,NaN
57,0.0,NaN
58,0.0,NaN
59,0.0,NaN
60,0.0,NaN
61,1.0,NaN
62,0.0,NaN
63,1.0,NaN
64,1.0,NaN
65,1.0,NaN
66,1.0,NaN
67,0.0,NaN
68,0.0,NaN
69,0.0,NaN
70,0.0,NaN
71,1.0,NaN
72,0.0,NaN
73,1.0,NaN
74,1.0,NaN
75,1.0,NaN
76,1.0,NaN
77,0.0,NaN
78,0.0,NaN
79,0.0,NaN
80,0.0,NaN
81,1.0,NaN
82,0.0,NaN
83,1.0,NaN
84,1.0,NaN
85,1.0,NaN
86,1.0,NaN
87,0.0,NaN
88,0.0,NaN
89,0.0,NaN
90,0.0,NaN
91,1.0,NaN
92,0.0,NaN
93,1.0,NaN
94,1.0,NaN
95,1.0,NaN
96,1.0,NaN
97,0.0,NaN
98,0.0,NaN
99,0.0,NaN
100,0.0,NaN
101,1.0,NaN
102,0.0,NaN
103,1.0,NaN
104,1.0,NaN
105,1.0,NaN
106,1.0,NaN
107,0.0,NaN
108,0.0,NaN
109,0.0,NaN
110,0.0,NaN
111,1.0,NaN
112,0.0,NaN
113,1.0,NaN
114,1.0,NaN
115,1.0,NaN
116,1.0,NaN
117,0.0,NaN
118,0.0,NaN
119,0.0,NaN
120,0.0,NaN
121,1.0,NaN
122,0.0,NaN
123,1.0,NaN
124,1.0,NaN
125,1.0,NaN
126,1.0,NaN
127,0.0,NaN
128,0.0,NaN
129,0.0,NaN
130,0.0,NaN
131,1.0,NaN
132,0.0,NaN
133,1.0,NaN
134,1.0,NaN
135,1.0,NaN
136,1.0,NaN
137,0.0,NaN
138,0.0,NaN
139,0.0,NaN
140,0.0,NaN
141,1.0,NaN
142,0.0,NaN
143,1.0,NaN
144,1.0,NaN
145,1.0,NaN
146,1.0,NaN
147,0.0,NaN
148,0.0,NaN
149,0.0,NaN
150,0.0,NaN
151,1.0,NaN
152,0.0,NaN
153,1.0,NaN
154,1.0,NaN
155,1.0,NaN
156,1.0,NaN
157,0.0,NaN
158,0.0,NaN
159,0.0,NaN
160,0.0,NaN
161,1.0,NaN
162,0.0,NaN
163,1.0,NaN
164,1.0,NaN
165,1.0,NaN
166,1.0,NaN
167,0.0,NaN
168,0.0,NaN
169,0.0,NaN
170,0.0,NaN
171,1.0,NaN
172,0.0,NaN
173,1.0,NaN
174,1.0,NaN
175,1.0,NaN
176,1.0,NaN
177,0.0,NaN
178,0.0,NaN
179,0.0,NaN
180,0.0,NaN
181,1.0,NaN
182,0.0,NaN
183,1.0,NaN
184,1.0,NaN
185,1.0,NaN
186,1.0,NaN
187,0.0,NaN
188,0.0,NaN
189,0.0,NaN
190,0.0,NaN
191,1.0,NaN
192,0.0,NaN
193,1.0,NaN
194,1.0,NaN
195,1.0,NaN
196,1.0,NaN
197,0.0,NaN
198,0.0,NaN
199,0.0,NaN
200,0.0,NaN
201,1.0,NaN
202,0.0,NaN
203,1.0,NaN
204,1.0,NaN
205,1.0,NaN
206,1.0,NaN
207,0.0,NaN
208,0.0,NaN
209,0.0,NaN
210,0.0,NaN
211,1.0,NaN
212,0.0,NaN
213,1.0,NaN
214,1.0,NaN
215,1.0,NaN
216,1.0,NaN
217,0.0,NaN
218,0.0,NaN
219,0.0,NaN
220,0.0,NaN
221,1.0,NaN
222,0.0,NaN
223,1.0,NaN
224,1.0,NaN
225,1.0,NaN
226,1.0,NaN
227,0.0,NaN
228,0.0,NaN
229,0.0,NaN
230,0.0,NaN
231,1.0,NaN
232,0.0,NaN
233,1.0,NaN
234,1.0,NaN
235,1.0,NaN
236,1.0,NaN
237,0.0,NaN
238,0.0,NaN
239,0.0,NaN
240,0.0,NaN
241,1.0,NaN
242,0.0,NaN
243,1.0,NaN
244,1.0,NaN
245,1.0,NaN
246,1.0,NaN
247,0.0,NaN
248,0.0,NaN
249,0.0,NaN
250,0.0,NaN
251,1.0,NaN
252,0.0,NaN
253,1.0,NaN
254,1.0,NaN
255,1.0,NaN
256,1.0,NaN
257,0.0,NaN
258,0.0,NaN
259,0.0,NaN
260,0.0,NaN
261,1.0,NaN
262,0.0,NaN
263,1.0,NaN
264,1.0,NaN
265,1.0,NaN
266,1.0,NaN
267,0.0,NaN
268,0.0,NaN
269,0.0,NaN
270,0.0,NaN
271,1.0,NaN
272,0.0,NaN
273,1.0,NaN
274,1.0,NaN
275,1.0,NaN
276,1.0,NaN
277,0.0,NaN
278,0.0,NaN
279,0.0,NaN
280,0.0,NaN
281,1.0,NaN
282,0.0,NaN
283,1.0,NaN
284,1.0,NaN
285,1.0,NaN
286,1.0,NaN
287,0.0,NaN
288,0.0,NaN
289,0.0,NaN
290,0.0,NaN
291,1.0,NaN
292,0.0,NaN
293,1.0,NaN
294,1.0,NaN
295,1.0,NaN
296,1.0,NaN
297,0.0,NaN
298,0.0,NaN
299,0.0,NaN
300,0.0,NaN
301,1.0,NaN
302,0.0,NaN
303,1.0,NaN
304,1.0,NaN
305,1.0,NaN
306,1.0,NaN
307,0.0,NaN
308,0.0,NaN
309,0.0,NaN
310,0.0,NaN
311,1.0,NaN
312,0.0,NaN
313,1.0,NaN
314,1.0,NaN
315,1.0,NaN
316,1.0,NaN
317,0.0,NaN
318,0.0,NaN
319,0.0,NaN
320,0.0,NaN
321,1.0,NaN
322,0.0,NaN
323,1.0,NaN
324,1.0,NaN
325,1.0,NaN
326,1.0,NaN
327,0.0,NaN
328,0.0,NaN
329,0.0,NaN
330,0.0,NaN
331,1.0,NaN
332,0.0,NaN
333,1.0,NaN
334,1.0,NaN
335,1.0,NaN
336,1.0,NaN
337,0.0,NaN
338,0.0,NaN
339,0.0,NaN
340,0.0,NaN
341,1.0,NaN
342,0.0,NaN
343,1.0,NaN
344,1.0,NaN
345,1.0,NaN
346,1.0,NaN
347,0.0,NaN
348,0.0,NaN
349,0.0,NaN
350,0.0,NaN
351,1.0,NaN
352,0.0,NaN
353,1.0,NaN
354,1.0,NaN
355,1.0,NaN
356,1.0,NaN
357,0.0,NaN
358,0.0,NaN
359,0.0,NaN
360,0.0,NaN
361,1.0,NaN
362,0.0,NaN
363,1.0,NaN
364,1.0,NaN
365,1.0,NaN
366,1.0,NaN
367,0.0,NaN
368,0.0,NaN
369,0.0,NaN
370,0.0,NaN
371,1.0,NaN
372,0.0,NaN
373,1.0,NaN
374,1.0,NaN
375,1.0,NaN
376,1.0,NaN
377,0.0,NaN
378,0.0,NaN
379,0.0,NaN
380,0.0,NaN
381,1.0,NaN
382,0.0,NaN
383,1.0,NaN
384,1.0,NaN
385,1.0,NaN
386,1.0,NaN
387,0.0,NaN
388,0.0,NaN
389,0.0,NaN
390,0.0,NaN
391,1.0,NaN
392,0.0,NaN
393,1.0,NaN
394,1.0,NaN
395,1.0,NaN
396,1.0,NaN
397,0.0,NaN
398,0.0,NaN
399,0.0,NaN
400,0.0,NaN
401,1.0,NaN
402,0.0,NaN
403,1.0,NaN
404,1.0,NaN
405,1.0,NaN
406,1.0,NaN
407,0.0,NaN
408,0.0,NaN
409,0.0,NaN
410,0.0,NaN
411,1.0,NaN
412,0.0,NaN
413,1.0,NaN
414,1.0,NaN
415,1.0,NaN
416,1.0,NaN
417,0.0,NaN
418,0.0,NaN
419,0.0,NaN
420,0.0,NaN
421,1.0,NaN
422,0.0,NaN
423,1.0,NaN
424,1.0,NaN
425,1.0,NaN
426,1.0,NaN
427,0.0,NaN
428,0.0,NaN
429,0.0,NaN
430,0.0,NaN
431,1.0,NaN
432,0.0,NaN
433,1.0,NaN
434,1.0,NaN
435,1.0,NaN
436,1.0,NaN
437,0.0,NaN
438,0.0,NaN
439,0.0,NaN
440,0.0,NaN
441,1.0,NaN
442,0.0,NaN
443,1.0,NaN
444,1.0,NaN
445,1.0,NaN
446,1.0,NaN
447,0.0,NaN
448,0.0,NaN
449,0.0,NaN
450,0.0,NaN
451,1.0,NaN
452,0.0,NaN
453,1.0,NaN
454,1.0,NaN
455,1.0,NaN
456,1.0,NaN
457,0.0,NaN
458,0.0,NaN
459,0.0,NaN
460,0.0,NaN
461,1.0,NaN
462,0.0,NaN
463,1.0,NaN
464,1.0,NaN
465,1.0,NaN
466,1.0,NaN
467,0.0,NaN
468,0.0,NaN
469,0.0,NaN
470,0.0,NaN
471,1.0,NaN
472,0.0,NaN
473,1.0,NaN
474,1.0,NaN
475,1.0,NaN
476,1.0,NaN
477,0.0,NaN
478,0.0,NaN
479,0.0,NaN
480,0.0,NaN
481,1.0,NaN
482,0.0,NaN
483,1.0,NaN
484,1.0,NaN
485,1.0,NaN
486,1.0,NaN
487,0.0,NaN
488,0.0,NaN
489,0.0,NaN
490,0.0,NaN
491,1.0,NaN
492,0.0,NaN
493,1.0,NaN
494,1.0,NaN
495,1.0,NaN
496,1.0,NaN
497,0.0,NaN
498,0.0,NaN
499,0.0,NaN
500,0.0,NaN
501,1.0,NaN
502,0.0,NaN
503,1.0,NaN
504,1.0,NaN
505,1.0,NaN
506,1.0,NaN
507,0.0,NaN
508,0.0,NaN
509,0.0,NaN
510,0.0,NaN
511,1.0,NaN
512,0.0,NaN
513,1.0,NaN
514,1.0,NaN
515,1.0,NaN
516,1.0,NaN
517,0.0,NaN
518,0.0,NaN
519,0.0,NaN
520,0.0,NaN
521,1.0,NaN
522,0.0,NaN
523,1.0,NaN
524,1.0,NaN
525,1.0,NaN
526,1.0,NaN
527,0.0,NaN
528,0.0,NaN
529,0.0,NaN
530,0.0,NaN
531,1.0,NaN
532,0.0,NaN
533,1.0,NaN
534,1.0,NaN
535,1.0,NaN
536,1.0,NaN
537,0.0,NaN
538,0.0,NaN
539,0.0,NaN
540,0.0,NaN
541,1.0,NaN
542,0.0,NaN
543,1.0,NaN
544,1.0,NaN
545,1.0,NaN
546,1.0,NaN
547,0.0,NaN
548,0.0,NaN
549,0.0,NaN
550,0.0,NaN
551,1.0,NaN
552,0.0,NaN
553,1.0,NaN
554,1.0,NaN
555,1.0,NaN
556,1.0,NaN
557,0.0,NaN
558,0.0,NaN
559,0.0,NaN
560,0.0,NaN
561,1.0,NaN
562,0.0,NaN
563,1.0,NaN
564,1.0,NaN
565,1.0,NaN
566,1.0,NaN
567,0.0,NaN
568,0.0,NaN
569,0.0,NaN
570,0.0,NaN
571,1.0,NaN
572,0.0,NaN
573,1.0,NaN
574,1.0,NaN
575,1.0,NaN
576,1.0,NaN
577,0.0,NaN
578,0.0,NaN
579,0.0,NaN
580,0.0,NaN
581,1.0,NaN
582,0.0,NaN
583,1.0,NaN
584,1.0,NaN
585,1.0,NaN
586,1.0,NaN
587,0.0,NaN
588,0.0,NaN
589,0.0,NaN
590,0.0,NaN
591,1.0,NaN
592,0.0,NaN
593,1.0,NaN
594,1.0,NaN
595,1.0,NaN
596,1.0,NaN
597,0.0,NaN
598,0.0,NaN
599,0.0,NaN
600,0.0,NaN
601,1.0,NaN
602,0.0,NaN
603,1.0,NaN
604,1.0,NaN
605,1.0,NaN
606,1.0,NaN
607,0.0,NaN
608,0.0,NaN
609,0.0,NaN
610,0.0,NaN
611,1.0,NaN
612,0.0,NaN
613,1.0,NaN
614,1.0,NaN
615,1.0,NaN
616,1.0,NaN
617,0.0,NaN
618,0.0,NaN
619,0.0,NaN
620,0.0,NaN
621,1.0,NaN
622,0.0,NaN
623,1.0,NaN
624,1.0,NaN
625,1.0,NaN
626,1.0,NaN
627,0.0,NaN
628,0.0,NaN
629,0.0,NaN
630,0.0,NaN
631,1.0,NaN
632,0.0,NaN
633,1.0,NaN
634,1.0,NaN
635,1.0,NaN
636,1.0,NaN
637,0.0,NaN
638,0.0,NaN
639,0.0,NaN
640,0.0,NaN
641,1.0,NaN
642,0.0,NaN
643,1.0,NaN
644,1.0,NaN
645,1.0,NaN
646,1.0,NaN
647,0.0,NaN
648,0.0,NaN
649,0.0,NaN
650,0.0,NaN
651,1.0,NaN
652,0.0,NaN
653,1.0,NaN
654,1.0,NaN
655,1.0,NaN
656,1.0,NaN
657,0.0,NaN
658,0.0,NaN
659,0.0,NaN
660,0.0,NaN
661,1.0,NaN
662,0.0,NaN
663,1.0,NaN
664,1.0,NaN
665,1.0,NaN
666,1.0,NaN
667,0.0,NaN
668,0.0,NaN
669,0.0,NaN
670,0.0,NaN
671,1.0,NaN
672,0.0,NaN
673,1.0,NaN
674,1.0,NaN
675,1.0,NaN
676,1.0,NaN
677,0.0,NaN
678,0.0,NaN
679,0.0,NaN
680,0.0,NaN
681,1.0,NaN
682,0.0,NaN
683,1.0,NaN
684,1.0,NaN
685,1.0,NaN
686,1.0,NaN
687,0.0,NaN
688,0.0,NaN
689,0.0,NaN
690,0.0,NaN
691,1.0,NaN
692,0.0,NaN
693,1.0,NaN
694,1.0,NaN
695,1.0,NaN
696,1.0,NaN
697,0.0,NaN
698,0.0,NaN
699,0.0,NaN
700,0.0,NaN
701,1.0,NaN
702,0.0,NaN
703,1.0,NaN
704,1.0,NaN
705,1.0,NaN
706,1.0,NaN
707,0.0,NaN
708,0.0,NaN
709,0.0,NaN
710,0.0,NaN
711,1.0,NaN
712,0.0,NaN
713,1.0,NaN
714,1.0,NaN
715,1.0,NaN
716,1.0,NaN
717,0.0,NaN
718,0.0,NaN
719,0.0,NaN
720,0.0,NaN
721,1.0,NaN
722,0.0,NaN
723,1.0,NaN
724,1.0,NaN
725,1.0,NaN
726,1.0,NaN
727,0.0,NaN
728,0.0,NaN
729,0.0,NaN
730,0.0,NaN
731,1.0,NaN
732,0.0,NaN
733,1.0,NaN
734,1.0,NaN
735,1.0,NaN
736,1.0,NaN
737,0.0,NaN
738,0.0,NaN
739,0.0,NaN
740,0.0,NaN
741,1.0,NaN
742,0.0,NaN
743,1.0,NaN
744,1.0,NaN
745,1.0,NaN
746,1.0,NaN
747,0.0,NaN
748,0.0,NaN
749,0.0,NaN
750,0.0,NaN
751,1.0,NaN
752,0.0,NaN
753,1.0,NaN
754,1.0,NaN
755,1.0,NaN
756,1.0,NaN
757,0.0,NaN
758,0.0,NaN
759,0.0,NaN
760,0.0,NaN
761,1.0,NaN
762,0.0,NaN
763,1.0,NaN
764,1.0,NaN
765,1.0,NaN
766,1.0,NaN
767,0.0,NaN
768,0.0,NaN
769,0.0,NaN
770,0.0,NaN
